"","Title","JournalSource","Year...5","Abstract","DOI","URL","NewLatitude","NewLongitude","RelevantSpecies"
"192","Spatiotemporal Distribution and Population Characteristics of a Nonnative Lake Trout Population, with Implications for Suppression","NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT",2011,"We evaluated the distribution and population characteristics of nonnative lake trout Salvelinus namaycush in Lake McDonald, Glacier National Park, Montana, to provide biological data in support of a potential suppression program. Using ultrasonic telemetry, we identified spatial and temporal distribution patterns by tracking 36 adult lake trout (1,137 relocations). Lake trout rarely occupied depths greater than 30 m and were commonly located in the upper hypolimnion directly below the metalimnion during thermal stratification. After breakdown of the metalimnion in the fall, lake trout primarily aggregated at two spawning sites. Lake trout population characteristics were similar to those of populations within the species' native range. However, lake trout in Lake McDonald exhibited lower total annual mortality (13.2%), later maturity (age 12 for males, age 15 for females), lower body condition, and slower growth than are typically observed in the southern extent of their range. These results will be useful in determining where to target suppression activities (e. g., gillnetting, trap-netting, or electrofishing) and in evaluating responses to suppression efforts. Similar evaluations of lake trout distribution patterns and population characteristics are recommended to increase the likelihood that suppression programs will succeed.","10.1080/02755947.2011.562765",NA,"48.590548","-113.912717","Salvelinus namaycush"
"193","SPAWNING BEHAVIOR OF THE ARCTIC CHAR, SALVELINUS-ALPINUS (L), OBSERVED IN LAKE GENEVA FROM THE SUBMARINE-FA-FOREL","BULLETIN FRANCAIS DE LA PECHE ET DE LA PISCICULTURE",1994,"From 1984 to 1989, the spawning of the Arctic char, Salvelinus alpinus (L.), of Lake Geneva, was studied, using the submarine (''F.A.-FOREL''. The observations made of spawning behaviour in nature were compared with those made by FABRICIUS (1953), FABRICIUS and GUSTAFSON (1954) and FROST (1965) of spawning behaviour in an aquarium, and by FROST (1965):and SANDLUND et al. (1992) of spawning behaviour in nature. There are three main differences between the Lake Geneva observations and the ones produced by these authors :;(1) the Lake Geneva char is not aggressive, (2) it doesn't dig any nest, and (3) females are polygamous as well as males. PU - CONSEIL SUPERIEUR DE LA PECHE PI - BOVES PA - CENTRE DU PARACLET BP NO 5, 80440 BOVES, FRANCE","10.1051/kmae:1994026",NA,"46.443634","6.487963","Salvelinus alpinus"
"194","SPAWNING BY STOCKED LAKE TROUT ON SHALLOW, NEAR-SHORE REEFS IN SOUTHWESTERN LAKE-MICHIGAN","JOURNAL OF GREAT LAKES RESEARCH",1994,"Restoration of self-sustaining populations of lake trout in the Great Lakes has been a goal of state, provincial, and federal agencies for over three decades. Juvenile lake trout have been stocked into Lake Michigan since 1965, but to date there has been limited evidence of spawning by adult feral fish on natural reefs. Although the restoration effort has focused on historically-used offshore spawning reefs in the last decade, the only study of spawning on a deep reef in Lake Michigan failed to find any evidence of egg deposition. Working on the hypothesis that stocked lake trout may be spawning on shallow reefs, the nearshore area of southwestern Lake Michigan was surveyed to locate areas of cobble substrate. The few areas of cobble substrate which were found appeared to provide marginal habitat for overwinter egg incubation, due to the lack of interstitial depth. Egg nets and traps were set on several reefs in the fall; eggs were recovered from four of six sites in 1991 and from three of four sites in 1992. The highest numbers of eggs were collected on a breakwall in Indiana (1 egg/net/day). All sites where eggs were found were less than 12 m deep and within 4 km of shore. Despite the recent focus of stocking and management efforts on deep, offshore reefs in Lake Michigan, lake trout spawn in shallow water. Imprinting to spawning sites does not explain this behavior. Spawning on the breakwall suggests that there is a paucity of good substrate in southern Lake Michigan. PU - INT ASSOC GREAT LAKES RES PI - ANN ARBOR PA - 2200 BONISTEEL BLVD, ANN ARBOR, MI 48109-2099",NA,NA,"43.85545","-87.08198","Salvelinus namaycush"
"195","Spawning Site Water Chemistry and Lake Trout (Salvelinus namaycush) Sac Fry Survival during Spring Snowmelt","Canadian Journal of Fisheries and Aquatic Sciences",1984,"During the spring of 1982, lake trout (Salvelinus namaycush) sac fry were incubated at a spawning bed in a pH 5.7 lake with a history of lake trout recruitment failure. Four short episodes of subst...",NA,"https://lens.org/057-885-853-457-774","47.282780","-80.831713","Salvelinus namaycush"
"196","State of the Population of Kezenoi-Am Trout (Salmo trutta ezenami Berg, 1948) and the Forecast of the Development of the Ecological Situation in Lake Kezenoi-Am","ARID ECOSYSTEMS",2022,"The development of the ecosystem of Lake Kezenoi-Am (Eisenam) over the past hundred years is described based on literature data and original materials. The ecosystem underwent a catastrophic transformation as a result of the introduction of the chub (Squalius cephalus orientalis Linnaeus, 1758) in the middle of the 20th century and the European perch (Perca fluviatilis Linnaeus, 1758) in 2013-2014. According to our studies and collected survey data, the endemic subspecies the Kezenoi-Am trout (Salmo trutta ezenami Berg, 1948), which was previously represented by two sympatric forms spawning in the lake and in brooks, has almost completely disappeared. The multifold increase in the intensity of net fishing is an additional factor promoting the degradation of the ecosystem. At present, the European perch predominates in the reservoir, and the chub is a subdominant species. Native fish species are currently inhabiting the ecosystem periphery. The Caspian gudgeon (Gobio holurus Fowler, 1976) is found only in the lower reaches of the tributaries. The Kezenoi-Am trout has completely disappeared in the lake basin and currently is found presumably only in the upper reaches of the tributaries. Based on an analysis of the literature data on the transformation of similar ecosystems, we argue that the consequences of the degradation of Lake Kezenoi-Am fauna are irreversible; thus, the Kezenoi-Am trout, which is listed in the Red Book, will disappear totally in the coming years. Urgent measures are required to preserve this endemic species, including artificial trout breeding and reclamation measures to reduce the number of introduced species.","10.1134/S2079096122010085",NA,"42.770183","46.145571","Salmo trutta ezenami"
"197","Substrate Conditions and Abundance of Lake Trout Eggs in a Traditional Spawning Area in Southeastern Lake Michigan","North American Journal of Fisheries Management",1981,"Abstract Spawning by planted lake trout (Salvelinus namaycush) was documented by sampling with a diver-assisted pump in a traditional spawning area in southeastern Lake Michigan near Saugatuck, Michigan in mid-November in 1978 and 1979. Bottom depths at the 11 locations sampled ranged from 3 to 12 m and substrate size from boulders to sand. Periphyton (Cladophora and associated biota) was several millimeters thick at most stations but sparse at the shallowest. The most eggs recovered from a single sample occurred at the shallowest depth (3 m). In both years, some of the small numbers of eggs collected (9 in 1978, 14 in 1979) were alive and fertilized. Laboratory incubation of viable eggs resulted in successful hatching of larvae. When compared with egg densities measured at spawning sites used by self-sustaining populations of lake trout in other lakes, densities in the study area (0-13/m 2) appeared to be critically low. Insufficient numbers of eggs, combined with harsh incubation conditions (turbulence,...","10.1577/1548-8659(1981)1<165:scaaol>2.0.co;2","https://lens.org/072-141-565-852-405","43.85545","-87.08198","Salvelinus namaycush"
"198","Survival and development of lake trout eggs and fry in eastern Lake Ontario - In situ incubation, Yorkshire Bar, 1989-1993","JOURNAL OF GREAT LAKES RESEARCH",1995,"Restricted production of lake trout fry in eastern Lake Ontario limits recruitment and the establishment of a self-sustaining population. To examine the survival and development of eggs and fry, incubation studies were conducted from 1989 to 1993 in situ on Yorkshire Bar and in the laboratory with untreated surface water from Lake on the Mountain. Eggs were collected at spawning time (16 October-9 November, median 24 October) from Lakes Ontario and Manitou, fertilized, and held individually for an average of 162 days in 290 50-cell Plexiglas incubation chambers. On Yorkshire Bar, significantly more eggs died (P < 0.001, 1.65x mean absolute difference (<Delta(x)over bar>) = 14%), and regardless of egg source, there were fewer hatched fry than in the laboratory (P < 0.001, 0.63x, <Delta(x)over bar> = 29%); 75% of the fry that hatched died early in the incubation period, and 42% of these completely decomposed and disappeared by the end of the incubation period, leaving empty incubation cells. Significantly fewer live fry were produced on Yorkshire Bar than in the laboratory (11.2% versus 69.2%, <Delta(x)over bar> = 58%). Abundance of live fry was inversely related to cumulative thermal units (CTU). Increased exposure on the bar from 370 to 690 CTU decreased survival from 25% to 0. In eastern Lake Ontario, spawning has been observed at a mean water temperature of 11.5 degrees C (29 October) but ranged between 12.7 degrees C (19 October) and 8.8 degrees C (14 November); fry survival on 1 May from these dates and temperatures would be 10%, 0%, and 21%, respectively. If the mean temperature at spawning were 2 degrees C lower (9.5 degrees C, 9 days later), production of fry on 1 May would be almost double (19% vs. 10%). Spawning at lower temperatures would increase fry production on shoals like Yorkshire Bar. Temperature inversely affects fry survival, especially if the spawning substrate is degraded by organic sedimentation, which causes increased biological oxygen demand and reduces oxygen concentrations. PU - INT ASSOC GREAT LAKES RES PI - ANN ARBOR PA - 2200 BONISTEEL BLVD, ANN ARBOR, MI 48109-2099","10.1016/S0380-1330(95)71112-1",NA,"43.652042","-77.732648","Salvelinus namaycush"
"199","Taxonomy and Habits of the Charrs, Salvelinus Malma and Salvelinus Alpinus, of the Karluk Drainage System","Transactions of the American Fisheries Society",1943,"Abstract In the course of a study of the importance of charrs as predators on the red salmon of the Karluk watershed on Kodiak Island, Alaska, during the summers of 1939 to 1941, it became apparent that two distinct species of charrs were present. Results of tagging experiments, of stomach examinations of thousands of charrs, and of the analysis of comprehensive morphometric and meristic data made it easy to separate the dolly varden charrs from the red lake or alpine charrs at Karluk. These species have often been confused with each other, and may show intergradation in other parts of the world. At Karluk, however, the dolly varden charr, Salvelinus malma (Walbaum), is typically anadromous, spawns in streams, and has fewer than 20 gill rakers and fewer than 35 pyloric caeca. The red lake or alpine charr, Salvelinus alpinus (Linnaeus), of the same region is not anadromous, spawns in the lake, and has more than 20 gill rakers and more than 35 pyloric caeca.","10.1577/1548-8659(1942)72[79:tahotc]2.0.co;2","https://lens.org/114-667-566-597-002","57.35991","-154.048380","Salvelinus alpinus"
"200","THE ARCTIC CHARR SALVELINUS-ALPINUS IN THINGVALLAVATN","OIKOS",1992,"The coexistence of four morphs of arctic charr in Thingvallavatn, Iceland. was demonstrated by investigations of morphology, habitat use, diet, endoparasitic fauna, life history, time and place of spawning, early ontogeny, and population genetics. Head morphology in embryos, juveniles and adults revealed the presence of two charr morphotypes, each including two morphs: (1) a benthic morphotype including large benthivorous (LB-) and small benthivorous (SB-) charr, featuring overshot mouth and relatively large pectoral fins, and (2) a pelagic morphotype including planktivorous (PL-) and piscivorous (PI-) charr, featuring terminal mouth and relatively small pectoral fins. SB-charr mature sexually (50%) at 2 (males) and 4 yr (females); asymptotic length is 133 mm. LB-charr mature sexually at 8 yr; asymptotic length is 553 mm. PL-charr mature sexually at 4 (males) and 5 yr (females); asymptotic length is 205 mm. PI-charr mature sexually at 6 yr; asymptotic length is 302 mm. SB- and LB-charr both live in the littoral zone, but they segregate in microhabitat: LB-charr live epibenthically, whereas SB-charr live mainly in the interstitial spaces of the stony substrate. Their diet, however, is similar (Schoener's D = 0.34 - 0.89). Both feed mainly on the snail Lymnaea peregra. PI-charr live mainly epibenthically, feeding on sticklebacks and juvenile charr. PL-charr is the most numerous morph in the lake. It lives both in the pelagic and in the epibenthic zone, feeding on crustacean zooplankton and chironomid pupae. The young of the year of all morphs live in the littoral zone where they feed on chironomid larvae. All morphs spawn in the littoral zone, LB-charr spawn in July-August, PL- and PI-charr spawn in September-November, whereas SB-charr spawn during August to November. Genetically, the morphs are very similar; Nei's genetic distances were between 0.00004 to 0.00126. The only significant difference found was between SB-charr and the other three morphs combined. The four morphs are conspecifics, although they may be reproductively segregated to some extent.","10.2307/3545056","https://www.jstor.org/stable/pdfplus/10.2307/3545056.pdf?acceptTC=true","64.192205","-21.144340","Salvelinus alpinus"
"201","The behavioral response of lake trout to a loss of traditional spawning sites","JOURNAL OF GREAT LAKES RESEARCH",1995,"We experimentally rested the behavioral response of native lake trout (Salvelinus namaycush) to the loss of spawning habitat in a 67 ha lake. In the first year, two of the historically utilized spawning sites (15% of the historic spawning habitat) were covered to prevent spawning fish from using the sites. Lake trout responded by selecting 12 new sites around the lake. In the second year, when an additional 35% of the historic spawning habitat was removed, the density of eggs deposited at the remaining traditional site increased and 8 more new sites were selected. These manipulations produced no detectable change in the timing of spawning and fish appeared to rapidly abandon efforts to use the former sites. This study demonstrates that lake trout will actively seek out alternate spawning sites when traditional habitat is lost. Initial indications are that useable spawning habitat is not limited in Whitepine Lake, but the long-term effects of the selection of alternative sites are not yet known.","10.1016/S0380-1330(95)71111-X",NA,"47.282780","-80.831713","Salvelinus namaycush"
"202","The evolution of redd site selection in brook charr in different environments: same cue, same benefit for fitness","FRESHWATER BIOLOGY",2011,"1. Despite the great interest in characterising fish reproductive habitat, the relationship between the selection of a given spawning site and individual fitness has not been experimentally tested. 2. In this study, we used an in situ experimental approach to determine (i) the relative contribution of substrate characteristics as well as hydrological and physicochemical variables to small-scale redd site selection by brook charr, Salvelinus fontinalis (Mitchill) and (ii) if hatching and emergence success, used as a surrogate of fitness, are improved in selected compared to non-selected sites in both lake and stream habitats. 3. Our results show that upwelling groundwater flow was always significantly higher in selected than in non-selected sites in both lake and stream habitats. We found no significant difference in the mean geometric substrate diameter and no consistent differences in substrate composition between selected and non-selected sites. Oxygen concentration was higher (significantly so in three of four comparisons) and conductivity tended to be lower in selected than in non-selected sites, while temperature showed no significant or consistent variations. We found a significant positive relationship between the selection of a given spawning habitat and hatching and emergence success in these systems. 4. These results show that the main cue that brook charr use to select their spawning sites is upwelling groundwater in lake and stream habitats, and that active selection of these sites increases individual fitness. This suggests that natural selection acted on the same cues in lentic and lotic environments; this could have been highly adaptive in a species that used both habitats as colonisation routes after the last glaciation.","10.1111/j.1365-2427.2010.02542.x",NA,"47.041791","-72.770926","Salvelinus fontinalis"
"203","The Lake Trout of Lac la Ronge, Saskatchewan","Journal of the Fisheries Research Board of Canada",1961,"The lake trout, Salvelinus namaycush, of Lac la Ronge was studied in the years 1948 to 1959 using gill netting, tagging, creel census and sampling of the spawning run. The trout spawned on shallow ...","10.1139/f61-038","https://lens.org/084-600-217-649-676","55.07226","-105.296380","Salvelinus namaycush"
"204","The relation between reproductive capacity of a lake trout population and the apparent availability of spawning habitat in Megisan Lake, Ontario","JOURNAL OF GREAT LAKES RESEARCH",1995,"To compare the number of lake trout eggs deposited at spawning areas to the reproductive potential of a lake trout, Salvelinus namaycush, population, I estimated the area potentially available for spawning, the area used for spawning, the egg deposition rate, and the egg production potential of the lake trout population in Megisan Lake, Ontario. Megisan Lake, a 616 ha glaciated lake with a self-sustaining population of lake trout contained about 3,300 m(2) of habitat apparently suitable for spawning. Lake trout deposited eggs in only about 840 m(2) of this habitat. Egg densities estimated with buried egg-collection trays and an air-lift sampler were not significantly different (P < 0.05). Mean egg deposition estimated in 1989 from collections made at several spawning sites was 299 (sd = 42) eggs * m(-2). There was no significant relationship between the density of lake trout eggs and water depth over the range, 0.2 to 1.2 m, in which eggs were found. The estimated total egg deposition (approximately 250,000 eggs) from our spawning survey was less than the mean egg production potential (718,300) of the estimated number of female lake trout but within the range for the female population. I was unable to use measures of substrate size, water depth or depth of interstices to differentiate potential and used spawning habitat. PU - ELSEVIER SCI LTD PI - OXFORD PA - THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","10.1016/S0380-1330(95)71093-0",NA,"47.249485","-83.525360","Salvelinus namaycush"
"205","The relative influence of breeding competition and habitat quality on female reproductive success in lacustrine brook trout (Salvelinus fontinalis)","Canadian Journal of Fisheries and Aquatic Sciences",2005,"Egg losses for female salmonines primarily occur through competition for egg incubation sites (i.e., redds)
and the differences in quality among these sites. Through detailed observations and an experiment linking egg survival
to groundwater flow, we estimated the relative influence of redd superimposition and habitat quality on female reproductive
success for a population of lake-spawning brook trout (Salvelinus fontinalis). Three quarters of all spawning
sites were reused by multiple females; however, brood loss was much less (28%–38%) because large females spawned
earlier and constructed deeper nests. The relationship between groundwater flow rate and egg survival was not linear,
with consistent egg survival occurring only at sites with flows over 20 mL·m–2·min–1. Varying scenarios of redd superimposition
and habitat-related egg survival resulted in an estimated 4%–21% of deposited eggs surviving to emergence
and greatly reduced the size-related advantages of larger females owing to fecundity. Limited numbers of high-quality
spawning sites and overall low survival of eggs resulted in habitat being the dominant route of egg loss. In the absence
of female competition, spawning habitat alone accounted for egg losses of 67%–91% and points to the importance of
physical habitat features in the maintenance of brook trout populations.","10.1139/f05-176","https://doi.org/10.1139/f05-176","45.486483","-78.722233","Salvelinus fontinalis"
"206","The reproduction of lake trout in southern Lake Superior","Transactions of the American Fisheries Society",1955,"The principal spawning grounds of lake trout (Salvelinus namaycush
namaycush) in United States waters of southern Lake Superior are on rocky
shoals at depths of less than 20 fathoms. Most spawning occurs in October and
early November. Of the mature fish collected on or near the spawning grounds,
60 to 69 percent were males. Among mature fish the average length of females
was greater than that of males; few males less than 24 inches or females less than
26 inches in total length were caught. Recoveries of lake trout tagged on the
spawning grounds showed that some males remained in the immediate area for
a period of several weeks during the spawning season. Marked fish showed a
tendency to return during later years to spawning grounds on which they had
been tagged, even though many of them ranged long distances between spawning
seasons.
The percentage of the total weight composed by gonads of maturing females
collected in 1950 was 5.0 percent on August 11-30 and 12.3 percent on October
6-9, but this increase was not accompanied by an increase in the coefficient of
condition.
One volumetric and two gravimetric methods for estimating numbers of eggs
in ovaries were evaluated. Some advantage in accuracy of estimate resulted from
the drying of eggs in an oven before weighing on an analytical balance. Production
of eggs by 70 lake trout ranging from 2S.1 to 38.0 inches in total
length and from 5.S to 19.6 pounds in weight ranged from 2,476 to 17,119.
Average production was 646 per pound of fish; this number was greater among
fish 31.0 inches long or larger than for fish of smaller size.
Thirteen fish identified by commercial fishermen as siscowets (Salvelinus
namaycush siscowet) also showed extensive individual variation in numbers of
eggs, although egg production tended to increase with increasing length and
weight of the fish. A mature female siscowet as small as 16.5 inches long and a
IS.7-inch mature male were collected about 45 miles north of Grand Marais,
Michigan. Combined data from all collections showed that spawning of lake trout
or siscowets may occur during at least 6 months of the year (June to November).","10.1577/1548-8659(1954)84[47:TROLTI]2.0.CO;2","https://doi.org/10.1577/1548-8659(1954)84[47:TROLTI]2.0.CO;2","47.765779","-87.477192","Salvelinus namaycush"
"207","The soundscape of Arctic Charr spawning grounds in lotic and lentic environments: can passive acoustic monitoring be used to detect spawning activities?","BIOACOUSTICS-THE INTERNATIONAL JOURNAL OF ANIMAL SOUND AND ITS RECORDING",2018,"The aims of this study were to (i) assess the efficacy of passive acoustic monitoring (PAM) for detecting Arctic Charr at their spawning grounds and (ii) characterize the overall acoustic soundscape of these sites. PAM was carried out over three Arctic Charr spawning grounds in the UK, one lotic and two lentic. 24-h cycles of recordings were collected prior to and during the Arctic Charr spawning season, which was determined from data returns by simultaneous net monitoring. Acoustic analysis consisted of manual quantification of sound sources, Acoustic Complexity Index (ACI) calculation and spectral analysis in 1/3 octave band (SPL; dB re 1 mu Pa). In the lotic spawning ground, prior to the beginning of Arctic Charr spawning, SPL and ACI showed a restricted range of variation throughout the 24-h, while during spawning the night values of SPL and ACI were found to significantly increase, concurrently with the rate of gravel noise induced by fish spawning activities and fish air passage sounds. Both prior to and during the Arctic Charr run, the lentic soundscape was characterized by diel variation due to the daytime presence of anthropogenic noise and the night-time presence of insect calls, while only a few occurrences of fish air passage sounds and gravel noise were recorded. These findings suggest that PAM over Arctic Charr spawning grounds could provide meaningful information to be used in developing management plans for this threatened species, such as determining the location and time of arrival, diel pattern and length of spawning activities.","10.1080/09524622.2017.1286262",NA,"54.335043","-2.942201","Salvelinus alpinus"
"208","The soundscape of Arctic Charr spawning grounds in lotic and lentic environments: can passive acoustic monitoring be used to detect spawning activities?","BIOACOUSTICS-THE INTERNATIONAL JOURNAL OF ANIMAL SOUND AND ITS RECORDING",2018,"The aims of this study were to (i) assess the efficacy of passive acoustic monitoring (PAM) for detecting Arctic Charr at their spawning grounds and (ii) characterize the overall acoustic soundscape of these sites. PAM was carried out over three Arctic Charr spawning grounds in the UK, one lotic and two lentic. 24-h cycles of recordings were collected prior to and during the Arctic Charr spawning season, which was determined from data returns by simultaneous net monitoring. Acoustic analysis consisted of manual quantification of sound sources, Acoustic Complexity Index (ACI) calculation and spectral analysis in 1/3 octave band (SPL; dB re 1 mu Pa). In the lotic spawning ground, prior to the beginning of Arctic Charr spawning, SPL and ACI showed a restricted range of variation throughout the 24-h, while during spawning the night values of SPL and ACI were found to significantly increase, concurrently with the rate of gravel noise induced by fish spawning activities and fish air passage sounds. Both prior to and during the Arctic Charr run, the lentic soundscape was characterized by diel variation due to the daytime presence of anthropogenic noise and the night-time presence of insect calls, while only a few occurrences of fish air passage sounds and gravel noise were recorded. These findings suggest that PAM over Arctic Charr spawning grounds could provide meaningful information to be used in developing management plans for this threatened species, such as determining the location and time of arrival, diel pattern and length of spawning activities.","10.1080/09524622.2017.1286263",NA,"54.335043","-2.942201","Salvelinus alpinus"
"209","THE SPAWNING GROUNDS OF THE ARCTIC CHAR, SALVELINUS-ALPINUS (L), IN LAKE GENEVA",NA,1992,NA,NA,NA,"46.443634","6.487963","Salvelinus alpinus"
"210","Traditional ecological knowledge reveals the extent of sympatric lake trout diversity and habitat preferences","ECOLOGY AND SOCIETY",2017,"Multidisciplinary approaches to conservation have become increasingly important in northern regions. Because many First Nations communities have relied on freshwater fish populations for essential food over millennia, community members often possess traditional ecological knowledge (TEK). We consulted Cree First Nation fishers to collate TEK for one of Canada's most important subsistence fishes (lake trout) in Quebec's largest lake (Mistassini, 2335 km(2)). We further integrated TEK with what was regionally known scientifically about the species, toward effective fisheries conservation. Cree fishers described a richer diversity of sympatric lake trout forms than did scientific research that was conducted simultaneously, based on color, size, fin accent patterns, scale texture and depth, and spatial preferences. Traditional ecological knowledge also provided descriptions of lake trout seasonal movements, spawning locations, and reproductive timing that were not captured by scientific research, and highlighted several concerns or temporal changes of import to future management initiatives. Our study highlights the wealth of TEK on harvested species in First Nations communities. It further illustrates how TEK can reveal not only distinctions within species of relevance to natural resource management and taxonomy, but also informs upon the extent of such population differentiation, thereby providing important conservation benefits for remote and northern regions.","10.5751/ES-09345-220220",NA,"50.911330","-73.721069","Salvelinus namaycush"
"211","Use of egg traps to investigate lake trout spawning in the Great Lakes","JOURNAL OF GREAT LAKES RESEARCH",1995,"Disk-shaped traps were used to examine egg deposition by lake trout (Salvelinus namaycush) at 29 sites in the Great Lakes. The main objectives were to; first, evaluate the disk trap as a device for sampling lake trout eggs in the Great Lakes, and second, summarize what has been learned about lake trout spawning through the use of disk traps. Of the 5,085 traps set, 60% were classified as functional when retrieved. Evidence of lake trout egg deposition was documented in each of the lakes studied at 14 of 29 sites. A total of 1,147 eggs were trapped. The percentage of traps functioning and catch per effort were compared among sites based on depth, timing of egg deposition, distance from shore, size of reef and type of reef(artificial or natural). Most eggs were caught on small, shallow, protected reefs that were close to shore. Use of disk traps on large, shallow, unprotected offshore reefs or along unprotected shorelines was generally unsuccessful due to the effects of heavy wind and wave action. Making multiple lifts at short intervals, and retrieval before and re-deployment after storms are recommended for use in exposed al eas. On large reefs, preliminary surveys to identify preferred lake trout spawning habitat may be required to deploy disk traps most effectively. Egg deposition by hatchery-reared fish was widespread throughout the Great Lakes, and the use of artificial structures by these fish was extensive.","10.1016/S0380-1330(95)71115-7",NA,"44.893166","-82.455855","Salvelinus namaycush"
"212","Use of egg traps to investigate lake trout spawning in the Great Lakes","JOURNAL OF GREAT LAKES RESEARCH",1995,"Disk-shaped traps were used to examine egg deposition by lake trout (Salvelinus namaycush) at 29 sites in the Great Lakes. The main objectives were to; first, evaluate the disk trap as a device for sampling lake trout eggs in the Great Lakes, and second, summarize what has been learned about lake trout spawning through the use of disk traps. Of the 5,085 traps set, 60% were classified as functional when retrieved. Evidence of lake trout egg deposition was documented in each of the lakes studied at 14 of 29 sites. A total of 1,147 eggs were trapped. The percentage of traps functioning and catch per effort were compared among sites based on depth, timing of egg deposition, distance from shore, size of reef and type of reef(artificial or natural). Most eggs were caught on small, shallow, protected reefs that were close to shore. Use of disk traps on large, shallow, unprotected offshore reefs or along unprotected shorelines was generally unsuccessful due to the effects of heavy wind and wave action. Making multiple lifts at short intervals, and retrieval before and re-deployment after storms are recommended for use in exposed al eas. On large reefs, preliminary surveys to identify preferred lake trout spawning habitat may be required to deploy disk traps most effectively. Egg deposition by hatchery-reared fish was widespread throughout the Great Lakes, and the use of artificial structures by these fish was extensive.","10.1016/S0380-1330(95)71115-7",NA,"43.85545","-87.08198","Salvelinus namaycush"
"213","Use of egg traps to investigate lake trout spawning in the Great Lakes","JOURNAL OF GREAT LAKES RESEARCH",1995,"Disk-shaped traps were used to examine egg deposition by lake trout (Salvelinus namaycush) at 29 sites in the Great Lakes. The main objectives were to; first, evaluate the disk trap as a device for sampling lake trout eggs in the Great Lakes, and second, summarize what has been learned about lake trout spawning through the use of disk traps. Of the 5,085 traps set, 60% were classified as functional when retrieved. Evidence of lake trout egg deposition was documented in each of the lakes studied at 14 of 29 sites. A total of 1,147 eggs were trapped. The percentage of traps functioning and catch per effort were compared among sites based on depth, timing of egg deposition, distance from shore, size of reef and type of reef(artificial or natural). Most eggs were caught on small, shallow, protected reefs that were close to shore. Use of disk traps on large, shallow, unprotected offshore reefs or along unprotected shorelines was generally unsuccessful due to the effects of heavy wind and wave action. Making multiple lifts at short intervals, and retrieval before and re-deployment after storms are recommended for use in exposed al eas. On large reefs, preliminary surveys to identify preferred lake trout spawning habitat may be required to deploy disk traps most effectively. Egg deposition by hatchery-reared fish was widespread throughout the Great Lakes, and the use of artificial structures by these fish was extensive.","10.1016/S0380-1330(95)71115-7",NA,"43.652042","-77.732648","Salvelinus namaycush"
"214","Use of egg traps to investigate lake trout spawning in the Great Lakes","JOURNAL OF GREAT LAKES RESEARCH",1995,"Disk-shaped traps were used to examine egg deposition by lake trout (Salvelinus namaycush) at 29 sites in the Great Lakes. The main objectives were to; first, evaluate the disk trap as a device for sampling lake trout eggs in the Great Lakes, and second, summarize what has been learned about lake trout spawning through the use of disk traps. Of the 5,085 traps set, 60% were classified as functional when retrieved. Evidence of lake trout egg deposition was documented in each of the lakes studied at 14 of 29 sites. A total of 1,147 eggs were trapped. The percentage of traps functioning and catch per effort were compared among sites based on depth, timing of egg deposition, distance from shore, size of reef and type of reef(artificial or natural). Most eggs were caught on small, shallow, protected reefs that were close to shore. Use of disk traps on large, shallow, unprotected offshore reefs or along unprotected shorelines was generally unsuccessful due to the effects of heavy wind and wave action. Making multiple lifts at short intervals, and retrieval before and re-deployment after storms are recommended for use in exposed al eas. On large reefs, preliminary surveys to identify preferred lake trout spawning habitat may be required to deploy disk traps most effectively. Egg deposition by hatchery-reared fish was widespread throughout the Great Lakes, and the use of artificial structures by these fish was extensive.","10.1016/S0380-1330(95)71115-7",NA,"47.765779","-87.477192","Salvelinus namaycush"
"215","Use of Small Streams by Young Brook Trout Spawned in a Lake","Transactions of the American Fisheries Society",1997,"Abstract Young-of-the-year (age-0) brook trout Salvelinus fontinalis that were spawned in a lake were observed migrating into and inhabiting small (<2-m-wide) inlet streams. We estimated that up to 81% of the entire age-0 population in the lake system inhabited the streams by midsummer. Some age-0 fish overwintered in the streams and remained there during their second summer. Such behavior suggested fitness advantages were gained by stream residence. The inhabited streams had accessible, cold, and stable habitats that existed because the streams occurred in forested catchments where groundwater dominated base flows. This identification of these small streams as habitat for young brook trout and the importance of catchment hydrology for sustaining these habitats indicated a need to review habitat protection guidelines for lake-dwelling populations.","10.1577/1548-8659(1997)126<0077:uossby>2.3.co;2",NA,"45.300295","-78.132383","Salvelinus fontinalis"
"216","Visual Observations of Historical Lake Trout Spawning Grounds in Western Lake Huron","North American Journal of Fisheries Management",1987,"Abstract Direct underwater video observations were made of the bottom substrates at 12 spawning grounds formerly used by lake trout Salvelinus namaycush in western Lake Huron to evaluate their present suitability for successful reproduction by lake trout. Nine locations examined north of Saginaw Bay in the northwestern end of the lake are thought to provide the best spawning habitat. The substrate at these sites consisted of angular rough cobble and rubble with relatively deep interstitial spaces (â‰³0.5 m), small amounts of fine sediments, and little or no periphytic growth. Conditions at the three other sampling locations south of Saginaw Bay seemed much less suitable for successful reproduction based on the reduced area of high-quality substrate, shallow interstitial spaces, high infiltration of fine sediments, and greater periphytic growth.","10.1577/1548-8659(1987)7<418:voohlt>2.0.co;2","https://lens.org/070-983-242-633-003","44.893166","-82.455855","Salvelinus namaycush"
